breedtegraad,lengtegraad,Totale uitstoot
77,30,502.74
77,31,513.13
77,32,564.5699999999999
77,33,463.89
77,34,507.41
77,35,371.28
77,36,467.5
77,37,487.96000000000004
77,38,619.13
77,39,407.44
77,40,477.01
77,41,557.8
77,42,516.27
77,43,529.26
77,44,545.53
77,45,561.19
77,46,537.25
77,47,452.41999999999996
77,48,464.55999999999995
77,49,505.89
77,50,557.86
77,51,419.64
77,52,546.8100000000001
77,53,474.39
77,54,452.92999999999995
77,55,394.23
77,56,443.32
77,57,510.59
77,58,528.45
77,59,479.43999999999994
77,60,475.76
77,61,407.07
77,62,482.95
77,63,424.99
77,64,634.6899999999999
77,65,523.1
77,66,386.78
77,67,414.36
77,68,394.64
77,69,544.45
77,70,409.47
77,71,409.43
77,72,471.7
77,73,551.96
77,74,598.8199999999999
77,75,391.63
77,76,566.1
77,77,400.03999999999996
77,78,536.81
77,79,464.11
77,80,494.75
77,81,341.69
77,82,434.2
77,83,505.36
77,84,458.56
77,85,473.36
77,86,459.13
77,87,547.23
77,88,486.44000000000005
77,89,519.09
77,90,542.66
77,91,461.05
77,92,537.28
77,93,448.31
77,94,520.5
77,95,406.56
77,96,400.47
77,97,558.67
77,98,550.54
77,99,436.5
78,0,550.27
78,1,424.51
78,2,540.4200000000001
78,3,589.4
78,4,437.96999999999997
78,5,528.02
78,6,523.05
78,7,517.71
78,8,398.02
78,9,547.87
78,10,556.88
78,11,519.3
78,12,462.97
78,13,392.28999999999996
78,14,543.72
78,15,392.47
78,16,382.65
78,17,401.88
78,18,2122.7200000000003
78,19,2122.7200000000003
78,20,2122.7200000000003
78,21,2122.7200000000003
78,22,2122.7200000000003
78,23,500.51000000000005
78,24,398.6
78,25,541.8
78,26,589.3
78,27,470.13
78,28,445.13
78,29,475.43999999999994
78,30,433.16999999999996
78,31,441.29999999999995
78,32,490.95
78,33,559.4499999999999
78,34,526.23
78,35,467.32000000000005
78,36,549.9300000000001
78,37,587.4200000000001
78,38,501.44
78,39,489.47
78,40,534.46
78,41,532.52
78,42,587.96
78,43,476.6
78,44,490.66999999999996
78,45,540.62
78,46,503.9699999999999
78,47,441.67
78,48,499.99
78,49,521.53
78,50,479.05999999999995
78,51,431.32000000000005
78,52,503.28
78,53,470.52
78,54,545.61
78,55,393.9
78,56,449.14000000000004
78,57,472.65999999999997
78,58,576.27
78,59,558.83
78,60,405.86
78,61,429.98
78,62,495.17
78,63,490.9
78,64,450.93
78,65,523.23
78,66,459.76
78,67,425.86
78,68,495.90999999999997
78,69,512.83
78,70,513.26
78,71,541.65
78,72,400.23
78,73,477.78999999999996
78,74,456.45
78,75,516.75
78,76,454.37
78,77,522.76
78,78,494.33000000000004
78,79,440.63
78,80,469.78000000000003
78,81,560.08
78,82,480.75
78,83,425.38
78,84,437.31
78,85,575.6
78,86,474.64
78,87,387.71
78,88,405.75
78,89,521.6600000000001
78,90,452.46999999999997
78,91,424.16
78,92,447.40999999999997
78,93,526.1099999999999
78,94,493.33
78,95,480.53
78,96,536.66
78,97,459.35999999999996
78,98,491.48
78,99,555.47
79,0,521.03
79,1,448.29999999999995
79,2,419.26
79,3,424.4
79,4,457.64
79,5,383.14
79,6,542.4
79,7,435.81000000000006
79,8,556.91
79,9,568.1800000000001
79,10,540.94
79,11,486.51
79,12,491.21999999999997
79,13,479.58
79,14,471.62
79,15,389.96
79,16,453.35
79,17,533.02
79,18,2122.7200000000003
79,19,5064.719999999999
79,20,5064.719999999999
79,21,5064.719999999999
79,22,2122.7200000000003
79,23,427.18
79,24,495.68
79,25,387.63
79,26,398.75
79,27,457.57000000000005
79,28,462.36
79,29,408.06
79,30,448.64
79,31,570.84
79,32,535.0699999999999
79,33,458.19
79,34,503.27
79,35,481.9
79,36,536.48
79,37,367.6
79,38,494.27
79,39,518.22
79,40,492.01
79,41,503.46000000000004
79,42,495.05
79,43,511.55
79,44,533.3499999999999
79,45,472.42
79,46,476.08
79,47,416.27
79,48,411.16
79,49,502.49
79,50,413.05
79,51,434.59000000000003
79,52,486.52000000000004
79,53,582.4300000000001
79,54,519.15
79,55,364.13
79,56,494.61999999999995
79,57,531.3399999999999
79,58,498.99
79,59,489.47
79,60,558.06
79,61,507.15
79,62,414.75
79,63,488.44
79,64,467.62
79,65,466.75
79,66,371.38
79,67,510.32
79,68,390.86
79,69,382.46000000000004
79,70,448.28
79,71,427.4
79,72,463.03
79,73,531.8499999999999
79,74,499.22
79,75,449.75
79,76,547.04
79,77,499.12
79,78,443.85
79,79,453.08000000000004
79,80,479.81
79,81,423.22
79,82,522.75
79,83,497.99
79,84,429.71000000000004
79,85,412.36
79,86,548.35
79,87,421.26
79,88,451.85
79,89,507.81000000000006
79,90,452.35
79,91,437.71
79,92,506.32
79,93,435.66999999999996
79,94,418.23
79,95,417.08
79,96,500.33000000000004
79,97,451.55
79,98,549.43
79,99,512.39
80,0,472.27
80,1,524.86
80,2,467.11
80,3,466.15999999999997
80,4,508.14
80,5,474.49
80,6,484.85
80,7,450.05
80,8,517.08
80,9,600.53
80,10,527.5
80,11,517.1700000000001
80,12,586.02
80,13,452.36
80,14,465.25
80,15,464.15
80,16,526.56
80,17,487.73
80,18,2122.7200000000003
80,19,5064.719999999999
80,20,11144.539999999999
80,21,5064.719999999999
80,22,2122.7200000000003
80,23,530.46
80,24,500.56
80,25,471.44000000000005
80,26,518.46
80,27,503.78
80,28,537.35
80,29,417.01
80,30,498.47
80,31,419.21000000000004
80,32,537.29
80,33,450.93
80,34,409.92
80,35,467.39
80,36,550.7
80,37,530.3000000000001
80,38,487.66
80,39,568.05
80,40,540.52
80,41,528.6
80,42,375.78
80,43,414.57000000000005
80,44,497.97
80,45,441.54999999999995
80,46,412.18999999999994
80,47,494.74
80,48,470.8
80,49,418.42
80,50,420.45
80,51,511.8299999999999
80,52,569.6800000000001
80,53,555.11
80,54,467.61
80,55,488.43
80,56,428.82000000000005
80,57,568.1300000000001
80,58,371.92
80,59,388.61
80,60,416.05999999999995
80,61,512.04
80,62,391.83000000000004
80,63,424.94
80,64,490.32
80,65,490.91999999999996
80,66,523.6800000000001
80,67,454.34000000000003
80,68,477.14
80,69,474.58000000000004
80,70,458.64
80,71,430.76
80,72,486.57
80,73,420.66999999999996
80,74,499.65
80,75,452.36
80,76,418.88
80,77,553.71
80,78,554.5
80,79,430.6
80,80,523.98
80,81,558.61
80,82,473.23
80,83,426.05
80,84,497.65999999999997
80,85,554.74
80,86,508.39
80,87,422.77
80,88,461.3
80,89,427.84000000000003
80,90,477.33
80,91,436.25
80,92,424.22
80,93,439.45
80,94,516.53
80,95,474.36
80,96,419.64
80,97,429.49
80,98,541.38
80,99,585.1199999999999
81,0,428.07
81,1,509.4
81,2,398.49
81,3,467.56
81,4,364.54999999999995
81,5,429.05
81,6,500.12
81,7,604.0799999999999
81,8,497.0
81,9,359.57
81,10,526.3399999999999
81,11,457.19
81,12,488.41999999999996
81,13,450.14
81,14,465.86
81,15,435.4
81,16,445.8
81,17,457.92
81,18,2122.7200000000003
81,19,5064.719999999999
81,20,5064.719999999999
81,21,5064.719999999999
81,22,2122.7200000000003
81,23,498.03999999999996
81,24,506.98
81,25,388.39
81,26,550.94
81,27,451.43
81,28,494.6
81,29,397.51
81,30,485.21999999999997
81,31,474.15
81,32,474.39
81,33,488.54999999999995
81,34,508.59999999999997
81,35,418.53
81,36,420.99
81,37,459.58000000000004
81,38,545.49
81,39,379.0
81,40,446.73
81,41,404.28
81,42,441.23
81,43,449.70000000000005
81,44,503.1
81,45,453.57
81,46,434.27
81,47,415.46000000000004
81,48,432.53
81,49,465.91
81,50,441.36
81,51,452.62
81,52,519.27
81,53,477.3
81,54,561.47
81,55,505.25
81,56,473.04999999999995
81,57,475.84
81,58,399.18000000000006
81,59,536.56
81,60,486.24
81,61,403.5
81,62,519.6600000000001
81,63,412.22
81,64,544.8199999999999
81,65,431.15
81,66,439.15999999999997
81,67,486.13
81,68,586.86
81,69,506.71000000000004
81,70,567.6800000000001
81,71,446.08000000000004
81,72,551.36
81,73,456.92
81,74,420.6
81,75,543.5699999999999
81,76,502.6
81,77,548.64
81,78,440.89
81,79,440.17999999999995
81,80,370.1
81,81,468.0
81,82,413.32
81,83,453.27
81,84,513.9399999999999
81,85,439.68
81,86,421.49
81,87,529.6800000000001
81,88,449.35
81,89,475.42
81,90,460.67
81,91,389.18
81,92,504.20000000000005
81,93,498.28000000000003
81,94,530.2
81,95,601.7
81,96,419.22
81,97,404.21000000000004
81,98,578.16
81,99,475.58
82,0,475.44000000000005
82,1,454.69000000000005
82,2,479.76
82,3,418.47
82,4,438.21
82,5,541.89
82,6,483.78
82,7,524.08
82,8,372.02
82,9,415.24
82,10,369.98
82,11,533.88
82,12,368.84
82,13,431.48
82,14,458.21
82,15,545.8
82,16,467.96999999999997
82,17,468.31
82,18,2122.7200000000003
82,19,2122.7200000000003
82,20,2122.7200000000003
82,21,2122.7200000000003
82,22,2122.7200000000003
82,23,459.88
82,24,435.72
82,25,395.4
82,26,549.81
82,27,526.47
82,28,457.68
82,29,444.78999999999996
82,30,492.62000000000006
82,31,384.88
82,32,483.07000000000005
82,33,422.15999999999997
82,34,448.06
82,35,468.35
82,36,543.17
82,37,525.0
82,38,399.65
82,39,431.45
82,40,549.62
82,41,422.78
82,42,495.65999999999997
82,43,523.15
82,44,422.08
82,45,537.04
82,46,465.3
82,47,375.18
82,48,529.86
82,49,463.86
82,50,455.88
82,51,420.88
82,52,441.15
82,53,612.67
82,54,397.28999999999996
82,55,385.17
82,56,446.78
82,57,606.19
82,58,380.06
82,59,452.08
82,60,473.05999999999995
82,61,558.33
82,62,420.41999999999996
82,63,496.31
82,64,460.8
82,65,450.13
82,66,386.96000000000004
82,67,497.25
82,68,478.39
82,69,443.66999999999996
82,70,375.33
82,71,464.95000000000005
82,72,441.03999999999996
82,73,481.89
82,74,405.89
82,75,404.36
82,76,589.75
82,77,542.1700000000001
82,78,495.96
82,79,532.07
82,80,403.60999999999996
82,81,469.28999999999996
82,82,493.24
82,83,512.5699999999999
82,84,530.3900000000001
82,85,492.59999999999997
82,86,459.26
82,87,546.74
82,88,485.2
82,89,509.53999999999996
82,90,467.78999999999996
82,91,528.4
82,92,483.52
82,93,530.6800000000001
82,94,570.44
82,95,393.6
82,96,519.35
82,97,499.35
82,98,497.5899999999999
82,99,443.56
83,0,504.33
83,1,464.68000000000006
83,2,461.48
83,3,562.73
83,4,513.1099999999999
83,5,420.48
83,6,490.49
83,7,524.99
83,8,571.7
83,9,458.0
83,10,438.68
83,11,445.03
83,12,423.03
83,13,425.08000000000004
83,14,549.35
83,15,541.33
83,16,477.94
83,17,479.63
83,18,462.06
83,19,504.79
83,20,405.09
83,21,555.54
83,22,504.9
83,23,558.18
83,24,483.3
83,25,483.05
83,26,424.06
83,27,449.08000000000004
83,28,558.17
83,29,520.96
83,30,495.74
83,31,586.67
83,32,455.07
83,33,551.11
83,34,471.31
83,35,532.02
83,36,548.0
83,37,551.58
83,38,413.77
83,39,457.4
83,40,496.5
83,41,501.33000000000004
83,42,509.61
83,43,596.1500000000001
83,44,483.42
83,45,524.3399999999999
83,46,582.5899999999999
83,47,403.24
83,48,493.03
83,49,520.62
83,50,427.09000000000003
83,51,421.77
83,52,509.15
83,53,525.92
83,54,522.4499999999999
83,55,492.20000000000005
83,56,513.74
83,57,468.56
83,58,458.0
83,59,421.98
83,60,499.18000000000006
83,61,516.26
83,62,497.65999999999997
83,63,479.36
83,64,522.5999999999999
83,65,496.3299999999999
83,66,457.63
83,67,587.64
83,68,427.13
83,69,490.94
83,70,468.03
83,71,516.0899999999999
83,72,476.25
83,73,472.0
83,74,398.15
83,75,438.06000000000006
83,76,452.09999999999997
83,77,571.88
83,78,485.89
83,79,523.69
83,80,499.92999999999995
83,81,456.13
83,82,458.16
83,83,374.79
83,84,612.23
83,85,503.53999999999996
83,86,435.92999999999995
83,87,445.83000000000004
83,88,467.93999999999994
83,89,547.89
83,90,473.59999999999997
83,91,425.16999999999996
83,92,462.59000000000003
83,93,473.11
83,94,434.59000000000003
83,95,498.96000000000004
83,96,540.37
83,97,420.28
83,98,576.8
83,99,440.65999999999997
84,0,400.81
84,1,553.65
84,2,582.48
84,3,460.05
84,4,453.91999999999996
84,5,493.58
84,6,443.67
84,7,519.63
84,8,516.25
84,9,430.55
84,10,508.74
84,11,560.26
84,12,423.25
84,13,502.17
84,14,451.84000000000003
84,15,493.92999999999995
84,16,362.8
84,17,559.8499999999999
84,18,400.61
84,19,389.56
84,20,479.4
84,21,383.26
84,22,405.87
84,23,356.26
84,24,411.14
84,25,416.42999999999995
84,26,549.6899999999999
84,27,386.77
84,28,485.48
84,29,488.73
84,30,407.99
84,31,463.12
84,32,462.62
84,33,481.98999999999995
84,34,503.5
84,35,437.08
84,36,435.48
84,37,566.76
84,38,452.24
84,39,512.61
84,40,456.43
84,41,506.15999999999997
84,42,543.46
84,43,528.5899999999999
84,44,533.0699999999999
84,45,419.12
84,46,415.28
84,47,528.45
84,48,392.72
84,49,441.02
84,50,496.48
84,51,526.48
84,52,466.57
84,53,469.22
84,54,456.71
84,55,413.65
84,56,397.08
84,57,415.52
84,58,564.69
84,59,483.96
84,60,448.49
84,61,526.4300000000001
84,62,456.06999999999994
84,63,531.22
84,64,463.34000000000003
84,65,462.05
84,66,510.05
84,67,520.45
84,68,519.71
84,69,573.9699999999999
84,70,518.71
84,71,425.0
84,72,460.49
84,73,431.18
84,74,390.88
84,75,507.28999999999996
84,76,474.17999999999995
84,77,470.48
84,78,463.38
84,79,421.90999999999997
84,80,488.21999999999997
84,81,367.19
84,82,557.8399999999999
84,83,545.5699999999999
84,84,524.15
84,85,484.83000000000004
84,86,473.90999999999997
84,87,396.53
84,88,463.84000000000003
84,89,506.23
84,90,489.90999999999997
84,91,423.65
84,92,468.54999999999995
84,93,460.44
84,94,514.26
84,95,484.28999999999996
84,96,494.6
84,97,554.29
84,98,360.06000000000006
84,99,508.72
85,0,534.45
85,1,481.75
85,2,438.38
85,3,387.17
85,4,466.59000000000003
85,5,371.01
85,6,478.84999999999997
85,7,524.03
85,8,522.15
85,9,555.96
85,10,546.58
85,11,491.61
85,12,416.51
85,13,503.94999999999993
85,14,551.1199999999999
85,15,430.21000000000004
85,16,538.88
85,17,546.8399999999999
85,18,508.43000000000006
85,19,447.7
85,20,458.88
85,21,512.0999999999999
85,22,474.27
85,23,485.86
85,24,499.57
85,25,472.69
85,26,530.76
85,27,356.97
85,28,416.58000000000004
85,29,522.39
85,30,499.21000000000004
85,31,472.65999999999997
85,32,471.75
85,33,458.15000000000003
85,34,510.46000000000004
85,35,524.23
85,36,504.03999999999996
85,37,591.77
85,38,507.31
85,39,522.72
85,40,480.63
85,41,397.84000000000003
85,42,416.93
85,43,487.95000000000005
85,44,471.76
85,45,438.24
85,46,405.28999999999996
85,47,533.23
85,48,409.08000000000004
85,49,444.89
85,50,391.97
85,51,573.21
85,52,537.8199999999999
85,53,569.3199999999999
85,54,585.09
85,55,461.72
85,56,379.28
85,57,538.03
85,58,494.57
85,59,538.32
85,60,500.95000000000005
85,61,392.29999999999995
85,62,499.48
85,63,506.93
85,64,550.56
85,65,457.98
85,66,462.99
85,67,388.05
85,68,466.59000000000003
85,69,502.33000000000004
85,70,374.58000000000004
85,71,523.06
85,72,424.28999999999996
85,73,534.0699999999999
85,74,594.3299999999999
85,75,542.18
85,76,505.39
85,77,541.85
85,78,437.35999999999996
85,79,520.36
85,80,430.53
85,81,543.1600000000001
85,82,430.84000000000003
85,83,427.44
85,84,488.0
85,85,506.75
85,86,540.0300000000001
85,87,477.43
85,88,467.71
85,89,484.81
85,90,508.09
85,91,507.07000000000005
85,92,480.6
85,93,525.99
85,94,535.7
85,95,566.4399999999999
85,96,455.9
85,97,434.82
85,98,486.72
85,99,545.45
86,0,524.64
86,1,404.83000000000004
86,2,425.70000000000005
86,3,508.16999999999996
86,4,487.69
86,5,449.46000000000004
86,6,539.91
86,7,423.65
86,8,562.49
86,9,369.62
86,10,524.13
86,11,438.13
86,12,507.63
86,13,455.27
86,14,445.27
86,15,415.82
86,16,548.9399999999999
86,17,410.87
86,18,391.12
86,19,512.71
86,20,376.19000000000005
86,21,526.3000000000001
86,22,464.65999999999997
86,23,472.82000000000005
86,24,495.65
86,25,444.51
86,26,419.88
86,27,449.91
86,28,460.77
86,29,467.04
86,30,509.98999999999995
86,31,431.2
86,32,543.81
86,33,399.03
86,34,508.40999999999997
86,35,463.32000000000005
86,36,536.9
86,37,516.75
86,38,537.0699999999999
86,39,479.86
86,40,461.63
86,41,491.53999999999996
86,42,385.11
86,43,492.75
86,44,465.21000000000004
86,45,579.3299999999999
86,46,535.1
86,47,484.32000000000005
86,48,426.83000000000004
86,49,587.55
86,50,438.16999999999996
86,51,409.76
86,52,554.27
86,53,425.76
86,54,554.92
86,55,475.9
86,56,485.78
86,57,583.39
86,58,456.02
86,59,506.22
86,60,467.52
86,61,464.59
86,62,512.19
86,63,471.51
86,64,534.54
86,65,480.27
86,66,440.71000000000004
86,67,460.4
86,68,458.90999999999997
86,69,461.26
86,70,516.06
86,71,576.72
86,72,481.83000000000004
86,73,480.14
86,74,451.85
86,75,548.09
86,76,491.58
86,77,471.88
86,78,497.24
86,79,488.65999999999997
86,80,488.71
86,81,434.87
86,82,519.56
86,83,570.2
86,84,407.46000000000004
86,85,401.45
86,86,463.33000000000004
86,87,532.8199999999999
86,88,495.7
86,89,437.67
86,90,407.54999999999995
86,91,551.83
86,92,529.21
86,93,533.46
86,94,540.2
86,95,425.8
86,96,381.1
86,97,503.78999999999996
86,98,466.28
86,99,528.35
87,0,486.77
87,1,492.04
87,2,494.31
87,3,448.21000000000004
87,4,462.61
87,5,504.8
87,6,409.78
87,7,451.22
87,8,481.09000000000003
87,9,357.84000000000003
87,10,464.14
87,11,541.19
87,12,495.05
87,13,495.88
87,14,432.39
87,15,476.49
87,16,552.95
87,17,442.4
87,18,540.92
87,19,450.65999999999997
87,20,509.02
87,21,449.02
87,22,447.14
87,23,433.82
87,24,520.37
87,25,466.05
87,26,460.63
87,27,496.40999999999997
87,28,495.20000000000005
87,29,536.7800000000001
87,30,448.67999999999995
87,31,440.94
87,32,421.52
87,33,516.45
87,34,445.09000000000003
87,35,470.3
87,36,511.25
87,37,532.48
87,38,507.25
87,39,481.36
87,40,494.49
87,41,441.45
87,42,501.19000000000005
87,43,500.61
87,44,520.27
87,45,439.0
87,46,467.87
87,47,400.55999999999995
87,48,491.94000000000005
87,49,494.53999999999996
87,50,464.86
87,51,530.28
87,52,472.18
87,53,601.99
87,54,369.86
87,55,469.52
87,56,406.14
87,57,570.38
87,58,481.40999999999997
87,59,346.3
87,60,535.72
87,61,438.09
87,62,368.66
87,63,431.36
87,64,495.66
87,65,449.40999999999997
87,66,560.16
87,67,427.53
87,68,461.88
87,69,434.36
87,70,541.22
87,71,492.49
87,72,459.1
87,73,437.51
87,74,404.11
87,75,456.19
87,76,430.77
87,77,414.39
87,78,492.47
87,79,475.39
87,80,487.34000000000003
87,81,476.96000000000004
87,82,405.82000000000005
87,83,513.44
87,84,457.43000000000006
87,85,468.41999999999996
87,86,529.08
87,87,431.18
87,88,531.94
87,89,541.03
87,90,525.78
87,91,540.71
87,92,575.05
87,93,392.53
87,94,530.8199999999999
87,95,439.89
87,96,522.28
87,97,529.05
87,98,548.8199999999999
87,99,413.65
88,0,425.82
88,1,568.8
88,2,481.85
88,3,436.52
88,4,491.09
88,5,399.42999999999995
88,6,422.03999999999996
88,7,357.44000000000005
88,8,449.37
88,9,535.8
88,10,464.91999999999996
88,11,471.61
88,12,535.76
88,13,520.92
88,14,549.18
88,15,436.33000000000004
88,16,544.0
88,17,490.35
88,18,464.33000000000004
88,19,522.27
88,20,530.73
88,21,442.27
88,22,479.21
88,23,590.55
88,24,453.77
88,25,472.76
88,26,381.07000000000005
88,27,519.23
88,28,455.94000000000005
88,29,538.62
88,30,466.62
88,31,524.8499999999999
88,32,481.21999999999997
88,33,488.76
88,34,517.71
88,35,384.80999999999995
88,36,392.51
88,37,447.2
88,38,406.53
88,39,353.57
88,40,434.02
88,41,513.13
88,42,473.77
88,43,391.03999999999996
88,44,500.14
88,45,425.27000000000004
88,46,453.95000000000005
88,47,474.39
88,48,445.93
88,49,475.55
88,50,473.08000000000004
88,51,508.96000000000004
88,52,499.49
88,53,462.46999999999997
88,54,483.63
88,55,456.09
88,56,438.38
88,57,507.69
88,58,479.51
88,59,368.64
88,60,534.23
88,61,476.53000000000003
88,62,514.92
88,63,531.29
88,64,470.65999999999997
88,65,463.1
88,66,569.5999999999999
88,67,455.39
88,68,385.58
88,69,417.8
88,70,403.76
88,71,419.76
88,72,470.0
88,73,501.12
88,74,445.33000000000004
88,75,620.06
88,76,485.89
88,77,579.76
88,78,522.37
88,79,509.14
88,80,487.18
88,81,496.24
88,82,561.3900000000001
88,83,484.68
88,84,386.71000000000004
88,85,525.5699999999999
88,86,606.52
88,87,525.75
88,88,494.08000000000004
88,89,487.39
88,90,509.77
88,91,410.54
88,92,459.19999999999993
88,93,420.49
88,94,447.76
88,95,434.14
88,96,551.5600000000001
88,97,437.64
88,98,459.33
88,99,458.9
89,0,463.9
89,1,424.0
89,2,475.49
89,3,462.70000000000005
89,4,496.72
89,5,333.03
89,6,435.53999999999996
89,7,448.97
89,8,406.25
89,9,463.17
89,10,511.37
89,11,505.01
89,12,594.62
89,13,469.18
89,14,405.75
89,15,468.58
89,16,525.27
89,17,552.26
89,18,427.09000000000003
89,19,582.17
89,20,451.04
89,21,574.72
89,22,509.15
89,23,545.08
89,24,451.43
89,25,427.14
89,26,519.75
89,27,437.73
89,28,392.32
89,29,476.39
89,30,443.22
89,31,511.42999999999995
89,32,608.3199999999999
89,33,384.28
89,34,589.21
89,35,430.87
89,36,551.86
89,37,507.88000000000005
89,38,477.87
89,39,443.9
89,40,418.63
89,41,417.05999999999995
89,42,451.97
89,43,497.43
89,44,386.76
89,45,434.03
89,46,476.38
89,47,548.66
89,48,460.41999999999996
89,49,355.29999999999995
89,50,536.7
89,51,440.28
89,52,558.47
89,53,498.99
89,54,438.04999999999995
89,55,489.09000000000003
89,56,448.92
89,57,436.28
89,58,470.31
89,59,506.53999999999996
89,60,410.67
89,61,515.66
89,62,587.24
89,63,516.82
89,64,415.87
89,65,503.51
89,66,525.27
89,67,490.22
89,68,427.36
89,69,402.35
89,70,418.72
89,71,417.42
89,72,450.05999999999995
89,73,413.37
89,74,521.17
89,75,523.24
89,76,539.36
89,77,541.71
89,78,454.81000000000006
89,79,402.09000000000003
89,80,489.69000000000005
89,81,579.6500000000001
89,82,447.5
89,83,477.28
89,84,455.4
89,85,610.26
89,86,415.03
89,87,548.83
89,88,555.01
89,89,581.48
89,90,549.28
89,91,446.34999999999997
89,92,486.20000000000005
89,93,418.04999999999995
89,94,503.32
89,95,438.19
89,96,420.32
89,97,504.84
89,98,418.27
89,99,426.59999999999997
90,0,404.03
90,1,467.46
90,2,507.51
90,3,435.76
90,4,469.72
90,5,493.37
90,6,465.82
90,7,544.8
90,8,540.98
90,9,500.7
90,10,512.04
90,11,493.89
90,12,487.54
90,13,462.48
90,14,559.05
90,15,572.37
90,16,497.15999999999997
90,17,469.18000000000006
90,18,463.46000000000004
90,19,412.15
90,20,511.65999999999997
90,21,477.65999999999997
90,22,431.56
90,23,475.76
90,24,519.41
90,25,547.64
90,26,424.14
90,27,558.19
90,28,420.8
90,29,531.9300000000001
90,30,504.87
90,31,406.08000000000004
90,32,477.13
90,33,450.6
90,34,539.68
90,35,404.7
90,36,560.73
90,37,498.43
90,38,387.88
90,39,430.40999999999997
90,40,446.97
90,41,466.12
90,42,434.46000000000004
90,43,493.44
90,44,479.31000000000006
90,45,542.11
90,46,414.03999999999996
90,47,492.36999999999995
90,48,479.44000000000005
90,49,418.34000000000003
90,50,441.72
90,51,453.92
90,52,428.31
90,53,463.22
90,54,551.38
90,55,443.25
90,56,498.53
90,57,436.70000000000005
90,58,589.04
90,59,435.73
90,60,500.11
90,61,498.54
90,62,536.31
90,63,466.89
90,64,517.67
90,65,392.98
90,66,500.52
90,67,434.08000000000004
90,68,433.94000000000005
90,69,439.75
90,70,586.4000000000001
90,71,473.04999999999995
90,72,559.33
90,73,391.53999999999996
90,74,460.05999999999995
90,75,512.36
90,76,455.77
90,77,514.39
90,78,535.11
90,79,512.7199999999999
90,80,500.72
90,81,472.02
90,82,510.98
90,83,395.61
90,84,494.03
90,85,454.5
90,86,520.89
90,87,485.93000000000006
90,88,515.66
90,89,595.6800000000001
90,90,495.77
90,91,599.3
90,92,432.45000000000005
90,93,496.78
90,94,461.01
90,95,415.44
90,96,574.1
90,97,473.77
90,98,450.7
90,99,523.56
91,0,537.46
91,1,496.6700000000001
91,2,500.87
91,3,540.01
91,4,385.65
91,5,419.06
91,6,489.2
91,7,488.04
91,8,465.29
91,9,577.64
91,10,503.86
91,11,523.56
91,12,414.0
91,13,485.15999999999997
91,14,487.32000000000005
91,15,473.80999999999995
91,16,477.56000000000006
91,17,573.73
91,18,468.40999999999997
91,19,473.88
91,20,546.0
91,21,489.65
91,22,556.21
91,23,395.63
91,24,405.47999999999996
91,25,495.74
91,26,598.05
91,27,476.74
91,28,379.78999999999996
91,29,491.12
91,30,452.53999999999996
91,31,396.33000000000004
91,32,509.98
91,33,426.37
91,34,477.67
91,35,357.44
91,36,411.72
91,37,557.7
91,38,482.93000000000006
91,39,488.99
91,40,444.53999999999996
91,41,553.98
91,42,593.8199999999999
91,43,493.95000000000005
91,44,495.86
91,45,549.72
91,46,445.76
91,47,540.06
91,48,459.52
91,49,396.51
91,50,481.21999999999997
91,51,446.29999999999995
91,52,422.15999999999997
91,53,515.4300000000001
91,54,491.92
91,55,398.65
91,56,488.28
91,57,466.37
91,58,420.1
91,59,412.25
91,60,445.77
91,61,529.98
91,62,499.07
91,63,424.34
91,64,421.01
91,65,379.32
91,66,438.07
91,67,378.81
91,68,476.45000000000005
91,69,454.72
91,70,490.40999999999997
91,71,555.37
91,72,392.88
91,73,440.83
91,74,393.15
91,75,455.53
91,76,467.5
91,77,459.02
91,78,553.65
91,79,417.11
91,80,513.0799999999999
91,81,457.36
91,82,446.1
91,83,558.11
91,84,502.8
91,85,538.0699999999999
91,86,522.3
91,87,527.96
91,88,579.87
91,89,486.77
91,90,549.63
91,91,395.16999999999996
91,92,428.46000000000004
91,93,512.2
91,94,500.66999999999996
91,95,535.34
91,96,399.99
91,97,393.48
91,98,412.28999999999996
91,99,460.41999999999996
92,0,365.09000000000003
92,1,428.15
92,2,493.16999999999996
92,3,399.02
92,4,464.17
92,5,500.62
92,6,422.67
92,7,523.73
92,8,507.35
92,9,446.66999999999996
92,10,487.5
92,11,469.17
92,12,543.05
92,13,518.0
92,14,459.03
92,15,437.64000000000004
92,16,510.88
92,17,462.59
92,18,526.1199999999999
92,19,491.37
92,20,474.48
92,21,443.99
92,22,392.63
92,23,449.66999999999996
92,24,519.02
92,25,516.51
92,26,512.5
92,27,488.8
92,28,508.35
92,29,415.23
92,30,509.98
92,31,430.23
92,32,523.4200000000001
92,33,474.22
92,34,576.54
92,35,501.89
92,36,511.65999999999997
92,37,449.16999999999996
92,38,426.33000000000004
92,39,419.06
92,40,489.03
92,41,478.14
92,42,421.62
92,43,453.19
92,44,523.62
92,45,578.1500000000001
92,46,372.87
92,47,480.94
92,48,507.28999999999996
92,49,582.9100000000001
92,50,443.44000000000005
92,51,422.7
92,52,468.08000000000004
92,53,535.27
92,54,484.74
92,55,451.48
92,56,501.73
92,57,496.39
92,58,449.62
92,59,521.3199999999999
92,60,522.2
92,61,542.6
92,62,438.49
92,63,570.19
92,64,394.46000000000004
92,65,420.39
92,66,408.17999999999995
92,67,582.6899999999999
